,tag,name,nameColor,icon,trophies,rank,club
189,#29UYQ90J9,ℂℝ| 𝑩rownies🪐,0xffff9727,28000000,1153,190,Illuminate ✨
190,#9GJ9CUQYY,AO|SLAYER❤️🔥,0xffff9727,28000090,1153,191,Night Stars
191,#PUUJRRRG,Rauw Alejandro,0xffffffff,28000300,1152,192,爱STARLIGHT|🌒
192,#U8PQP0UR,JaProTyDno ➰,0xff1ba5f5,28000167,1151,193,Królowie Legend
193,#PGPUR0YG,Tal,0xffffce89,28000066,1151,194,OG Mute
194,#2VVGLR0QV,RK|❦₱łƵƵ₳🤍,0xffff8afb,28000321,1150,195,RK Esport
195,#2G0VY29LV,WT BATLL,0xffff9727,28000003,1150,196,FULL_CONTROL🎮
196,#PR0JGVR0Y,RZM|LEGEND리즈갓,0xff4ddba2,28000291,1150,197,Dizzy💫😵‍💫
197,#YV8VL2GG9,『Atom❦Solo』,0xfff9775d,28000000,1150,198,JeTeMangeArmy
198,#Q9R0QCJLQ,Wxkow 〆,0xfff05637,28000332,1149,199,一万又一万
199,#2RVQJL09G,WT | Ukawaa🐙,0xffffffff,28000118,1149,200,PURE ONES
