,tag,name,badgeId,trophies,rank,memberCount
38,#2C8LGVCRY,BFF Comunity💖,8000039,1319514,39,30
39,#29QGQGUQQ,Endless Team,8000003,1314124,40,30
40,#LJ0JLQPP,los gorditos,8000037,1308798,41,30
41,#2GCCCL9LG,Natus Vinceres,8000025,1303256,42,30
42,#VUYL2LRQ,<c7>GOLDENS</c>,8000018,1291665,43,29
43,#28CYYQ9YP,🔥AkUmA🔥,8000024,1290559,44,30
44,#2JJ2YUQL8,Imperio Estelar,8000006,1280969,45,30
45,#2GRQUCLQ2,Élite Argentina,8000052,1278081,46,30
46,#8CR8CGYV,🔱🔥OLIMPUS🔥🔱,8000037,1275467,47,30
47,#20Q28UCYP,ARGMG,8000030,1272099,48,30
48,#2R0QYCVP9,Club Argentino,8000010,1269507,49,30
49,#2R2J2V8JJ,ARGENTINA >c2,8000037,1264716,50,30
50,#228U9UQQ,Devil's Luck,8000008,1259236,51,28
51,#2GGYLPGPC,LA SCALONETA,8000033,1259122,52,30
52,#20UV2PQL,Equipo Rocket,8000015,1257470,53,30
53,#299CQJ80V,Los pibes,8000029,1249848,54,28
54,#YVYLQGG2,LeYeNda-Arg,8000029,1249273,55,30
55,#2CRJLR9Q0,MT Míticos,8000037,1244784,56,27
56,#28G9GRVRY,Top Los Zarnas',8000021,1244005,57,30
57,#2PP0Q90QR,kal,8000037,1239386,58,30
58,#9U0L0G2U,I love randoms.,8000039,1231831,59,30
59,#2RY8YRURV,<c8>BibiGum</c>,8000039,1229076,60,29
60,#2YPYJ2QGL,hola,8000038,1225785,61,30
61,#28CCC0LQR,🔥ᵀᴱᴬᴹ ᶠᴵᴿᴱ🔥,8000037,1224920,62,29
62,#2LV9LLPQJ,GAME OVER,8000000,1222540,63,30
63,#L8QGCV82,VivaCristoRey🔥,8000029,1222140,64,29
64,#2G20PJGP9,A Few Good Men,8000037,1218705,65,29
65,#UUQGG888,Legendarios,8000029,1216749,66,30
66,#2C8PCPCRL,SMG| [Doritos]™,8000037,1216710,67,30
67,#2QCUYUU92,<c7>Do</c>Stay™,8000017,1215195,68,30
68,#2LGJPJ9RL,JESSIE ON,8000025,1215178,69,1
69,#2PLPVL282,Nova,8000037,1214662,70,30
70,#2CQCY9GJ8,🌵LX Team🌵,8000013,1214273,71,30
71,#LLCV0LJG,B T H Kappa,8000025,1212786,72,30
72,#VPQC2JL8,m1np,8000023,1211681,73,30
73,#9YQ2Y9,Team Salame,8000037,1206136,74,30
74,#GUPRJGCR,Legendarios,8000007,1204269,75,30
75,#2C9CCQ2UP,Black Storm,8000037,1203345,76,30
76,#2RVL98JVQ,DontFearUs,8000023,1202958,77,30
77,#2JQQC9YGV,IQ|VEREDA,8000000,1202446,78,30
78,#2CRVRJJR2,MateArgento🧉,8000056,1202201,79,30
79,#29882UPJG,BS|Elite🔥,8000059,1201548,80,29
80,#RCCUPYVU,LaMesaPesa,8000033,1197323,81,30
81,#22QV9YL2,TEAM ARG,8000018,1196478,82,30
82,#2RUC22QVL,UnitedDemons,8000039,1196118,83,30
83,#2GVC0QRPY,Tribal Gaming,8000013,1195826,84,29
84,#2GGRUVV2G,La Scaloneta,8000055,1195396,85,30
85,#2R929Y08P,Multiverso,8000029,1195369,86,30
86,#V2GQ8YJR,HOGWARTS ⚡,8000007,1195105,87,30
87,#2JL029G92,I Will,8000037,1193270,88,29
88,#2JC08JCRR,Monkey Team🐵🍌,8000029,1190006,89,30
89,#22JRU92RU,toman,8000029,1187147,90,30
90,#2JV2PPCL0,🇦🇷,8000029,1186985,91,30
91,#C9R28RRY,Master Top,8000025,1186905,92,30
92,#2JJVG9GLY,Trofilos,8000035,1186833,93,30
93,#U0Q9ULRQ,Team Ghould,8000057,1184488,94,30
