,tag,name,badgeId,trophies,rank,memberCount
159,#2RPQ9J2PP,LR / PERÚ,8000039,1137106,160,30
160,#2R88GLGL8,LS|LATAM VIP⚡,8000019,1134219,161,30
161,#229QJYVRR,Shining's Bros,8000052,1133065,162,30
162,#2GJYQGJY9,PĘRU❤STĄR🏆²,8000057,1132649,163,29
163,#2JCJYVQR0,SOUTHSIDE,8000013,1132582,164,29
164,#2CC2CRGCP,Nothing To Say,8000004,1131674,165,29
165,#QGGVRG9L,×|𝐿𝓸ȿק𝙖𝐩ú𝘀,8000003,1131455,166,30
166,#29RQPPV0U,Los desgraciaos,8000005,1130812,167,30
167,#J2VC2PL,los reyes,8000053,1128200,168,30
168,#2RCUU8R9L,⚫ZERO ZONE⚪,8000037,1128002,169,30
169,#2QUC8V0GL,Play.Z_BS,8000059,1127139,170,30
170,#2VLPYVYR,PATRIARCADO,8000049,1126904,171,30
171,#2YR9QVJP0,The Colony,8000008,1124173,172,30
172,#VVLCLQV9,HIJOS DEL SOL 2,8000018,1121607,173,30
173,#2R0J9P0UR,Pros Peruanos,8000004,1120248,174,29
174,#299YVYR8R,LOS TILINASOS👻,8000023,1119089,175,30
175,#2JCQ9JCLR,Liga de Clubs,8000037,1118394,176,30
176,#2GJY0C2GY,Unión Peruana,8000023,1118134,177,28
177,#29R8JRGLG,Team Queso I,8000016,1117191,178,30
178,#2JJGLPG8V,LOS PE CAUSAS,8000037,1117152,179,29
179,#CPY8RQ98,☆ GeistLieben ☆,8000029,1116903,180,30
180,#2CQCYQPVG,DynamicBS,8000011,1116571,181,30
181,#2YGJLCYUP,<c7>Bfamily</c>,8000018,1116094,182,30
182,#CQGP0YVV,nakamas,8000002,1115067,183,30
183,#UL090C9,PeruTeamJR,8000035,1114545,184,30
184,#29GYQJ9YY,<c7>XI</c>EDIN⚝,8000018,1114254,185,30
185,#2LLUR9YR8,Ángeles de Hera,8000009,1112791,186,29
186,#2808PC08R,🀄⚔Neo Pilares,8000047,1112607,187,30
187,#20UPQQRP8,😈X-FORCE😈,8000037,1111315,188,30
188,#298R0LUV0,》Շєค๓ קђ๏єภเא《,8000049,1108693,189,30
189,#9PQY99C9,FORCE-PERU,8000023,1108439,190,30
190,#PRY0VCUG,EZ<c2>KlLL</c>³,8000037,1107588,191,29
191,#2GJL80JGC,Tetra Warriors❄,8000052,1107054,192,30
192,#VJUVQ0V2,TEAM HITMAN II,8000037,1106785,193,30
193,#2YYUYJG9P,Brawl BG,8000023,1106122,194,30
194,#2Q22RYYQU,¡Cachorros!🐺,8000033,1105583,195,30
195,#2RLC0L2YC,STARS LEGENDS,8000037,1102840,196,28
196,#C28CLPGJ,Clover Dank™,8000023,1101587,197,30
197,#2QJPRQQJP,Perú Brawl 🇵🇪,8000006,1099947,198,30
198,#22U0GY989,💖Tender Stars⚡,8000049,1099855,199,30
199,#29RYR909P,LOS MEJORES,8000019,1099280,200,29
