,tag,name,badgeId,trophies,rank,memberCount
132,#29RRCGLQU,🌞happy sun🌞,8000018,1256308,133,30
133,#2QCPU09P9,Busters,8000037,1253898,134,29
134,#8LP2CYP2,토토근절클럽,8000059,1250624,135,30
135,#2GCVJ2YUV,한국클럽,8000000,1249391,136,30
136,#2YYQR2JPY,클랜전 | Korea,8000057,1248729,137,30
137,#2C8RULCCJ,FLAG🚩,8000047,1248016,138,30
138,#2LJ08UPUR,P.B.J Club,8000022,1247089,139,30
139,#2CGP0CYYY,⚘No.1,8000029,1246504,140,30
140,#2Q9YYPRLL,나뭇잎마을,8000027,1246032,141,30
141,#2JRP0R20U,Redrose🕸🥀,8000023,1245647,142,30
142,#22U882R0R,밀크,8000052,1243369,143,30
143,#UL09QJCQ,☆KOREA☆,8000010,1242903,144,30
144,#28QU282R0,SaPient Korea,8000021,1242552,145,30
145,#29G29Q2UU,친추 마스터만 받음,8000055,1239829,146,30
146,#29JQLU9C9,OPEN MIND,8000023,1239060,147,29
147,#QYV222QU,GANG 1,8000004,1238957,148,30
148,#2YY9GV229,어른놀이터,8000007,1238401,149,30
149,#2J2UL898U,썩은콩,8000043,1238302,150,29
150,#2JU8QGQV8,SUBJECT,8000018,1238058,151,30
151,#2GQUU8C8R,☠skeleton ☠,8000000,1237727,152,30
152,#2QJPCUVPG,station,8000018,1236256,153,27
153,#2JP2Y22L,자동차전지,8000016,1235883,154,30
154,#2LJJ8JC20,One Funny,8000052,1234613,155,30
155,#2JUU28Y98,<c5>AURA</c>,8000052,1234381,156,30
156,#228J9VL8G,라온,8000006,1233849,157,30
157,#228G2LRVR,Underdog-Crew,8000007,1233637,158,30
158,#2YJLLQU92,계란찜,8000000,1232269,159,30
159,#PJ08LU,제로베이스,8000029,1231257,160,30
160,#LUP2Q8,한국,8000007,1230834,161,30
161,#2Q9U0RUCY,SPECIAL,8000053,1230430,162,30
162,#2R28UGQU8,30대 아재 클럽,8000057,1228859,163,30
163,#2GCVQLV9Q,돌아이들|StoneKids,8000016,1226362,164,30
164,#28G8VL,한국클랜,8000059,1225495,165,30
165,#2LJC29QLL,Etéreo,8000018,1225143,166,30
166,#2QL8YCQUG,eeeeeeeee,8000019,1224705,167,30
167,#2GVVLGJCQ,KOREA-CLAN,8000036,1224074,168,30
168,#28V8GQVJC,Mumei Brawl YT,8000037,1224003,169,30
169,#80CYLCU,Made In KOREA,8000018,1222727,170,30
170,#208UQLPPJ,Brawl Korea,8000008,1222695,171,30
171,#2880QJR0C,<c4>상큼한 날</c>,8000021,1221461,172,30
172,#2RLQGGL0U,메느,8000054,1220626,173,30
173,#2RUCL8JQU,호구동성,8000037,1219898,174,30
174,#28VUVR8RY,KOR|JC-LEAGUE#2,8000040,1219883,175,30
175,#2PUC2LV29,BRAWL STARS,8000037,1217953,176,30
176,#2L0V28G08,브롤마스터,8000006,1216306,177,30
177,#2Y98UGUL0,soccerline,8000057,1214797,178,30
178,#J9VY9GYV,초보자마을,8000018,1212091,179,30
179,#22Y999LVU,KOREA,8000029,1211653,180,30
180,#2JC0VUUCC,스찰부대,8000035,1210449,181,30
181,#92P2PJPV,moom,8000018,1210242,182,30
182,#QC2UYL,클럽 없음,8000052,1209172,183,30
183,#2R0RL00Y9,자연 ²,8000006,1207322,184,30
184,#LRR2YRG,점백,8000004,1207196,185,30
185,#YGYCVV8J,아무나들어오세요 한국클랜,8000037,1206232,186,30
186,#2GJULRRYP,Y.T.W.F.C #1,8000018,1205426,187,30
187,#VQ2LC88P,방통위,8000057,1205072,188,28
188,#2L2JQUY8J,🎮Player_2🎮,8000055,1203613,189,30
189,#2PRCQLYV,브린이 유치원,8000018,1202719,190,30
190,#2RY909GLJ,3040클럽,8000004,1202346,191,30
191,#2C2GYV9YL,W.N.B.,8000056,1201003,192,29
192,#20CLCL00,삼성전자 메모리사업부,8000022,1200538,193,30
193,#JJRRL9RL,CHY WORLD,8000019,1200395,194,30
194,#2L8YRL0YY,Coca Cola Clan,8000055,1199757,195,30
195,#2GYPPYGL0,FORTUNE #1,8000029,1199498,196,30
196,#200PYYQYL,BB.crew III,8000034,1199010,197,30
197,#2LLCUP0Y2,나나!!!,8000041,1197670,198,30
198,#28GRYJGJJ,유성,8000035,1196240,199,30
199,#UQJLURUR,성인#,8000004,1196009,200,26
