,tag,name,badgeId,trophies,rank,memberCount
162,#2GCY8PCGP,ALCATEIA🐺,8000037,1282315,163,30
163,#Q2CRP8VQ,Champions,8000012,1280677,164,30
164,#29C88QJP0,Stonks ice Bs☆,8000055,1280293,165,30
165,#28QPP90QQ,*RedShot*,8000036,1279910,166,30
166,#2JUYV8GPG,Best Friends ✨️,8000010,1277234,167,30
167,#2GPQ0GP28,PIKACHU⚡,8000019,1277010,168,30
168,#9JGC2VVC,Fox,8000037,1276157,169,30
169,#2JVYYJ8LL,THE MONKEYS,8000037,1275928,170,28
170,#UR98QY8U,Neolands,8000001,1274676,171,30
171,#2P9VJV8QG,GUARDIANS 2,8000041,1273561,172,30
172,#2CL9PUPGR,LUA DO SOL 🌙🌒,8000029,1273205,173,24
173,#2R0LUQUYC,DIAMANTE BRANCO,8000023,1272598,174,30
174,#2CG0GVL2J,T$|XCLOUD,8000015,1272117,175,30
175,#29QGC929V,NINJAS BR,8000049,1271623,176,30
176,#29Q0UR8,Manos Brawl,8000007,1271507,177,30
177,#2C0VR0UQ0,ZETA|DIVISIONS²,8000055,1270470,178,28
178,#209JQ2GY,Kamikaze Elite,8000004,1269183,179,30
179,#28RPCJRJ9,InsurgentVipers,8000043,1268740,180,30
180,#2R2R28LY8,Nova Club,8000018,1268139,181,30
181,#2RL2U89CC,EASY,8000037,1265259,182,30
182,#CCULVCY,manolado,8000022,1264741,183,30
183,#282QGYULR,🌱Ecology🌵,8000013,1263997,184,28
184,#2JJ98YJRJ,🌲PINE ESPORTS,8000017,1263344,185,30
185,#2CRLJ9G8Y,BR|King's,8000029,1263309,186,30
186,#9LVP9U22,os vikings,8000000,1262598,187,30
187,#8GG0YGYL,Thunder Hunters,8000007,1262188,188,30
188,#2YVL982C8,Sharingagan:v,8000004,1261351,189,30
189,#2JUGUCRGV,⚡Power BR⚡,8000019,1260364,190,29
190,#QGGUJQYQ,ZETA|DIVISIONS³,8000011,1260228,191,30
191,#2CJLYCYVY,🇧🇷 BRZ - eprt,8000027,1259160,192,30
192,#2C0GPG2VC,Atomic Demons,8000041,1259067,193,28
193,#2Y8L8PCQ,THË NÖIT€♧,8000027,1258543,194,30
194,#QLR02UV,Total,8000008,1258041,195,30
195,#2R8QVGJUY,Ranked master,8000018,1257495,196,30
196,#2R020C0VL,BR|VeteranoS,8000034,1257271,197,30
197,#299G9Y8R8,NovaEraBrasil🐉,8000027,1256817,198,30
198,#2C9Y92C2P,RASTA REBORNS,8000056,1256194,199,30
199,#QG8VGP9Q,Second Rodeo,8000026,1253714,200,29
