,tag,name,badgeId,trophies,rank,memberCount
174,#2G8RJCV9L,✦Brawl Stars✦,8000025,1232125,175,30
175,#29R90QGR8,🍸サイダーとスプラウト🌳,8000051,1231764,176,30
176,#2QVYQ0UYL,1からクラブ始めます♣️,8000049,1230783,177,30
177,#20VR0L9LQ,ビビのレトロポリス,8000003,1230028,178,30
178,#28L2LV8QP,ブロスタJAPAN,8000027,1229890,179,30
179,#2JR98YGYP,嘘月,8000002,1229682,180,28
180,#2CL8CPQLR,山賀建設会社,8000037,1229368,181,27
181,#2GJQVRJG2,リーグメダル目的で無言OK,8000017,1228680,182,30
182,#2GCGYGU02,ちゃくまひ,8000048,1227848,183,29
183,#2Y28P0Q8,根こそぎGaming's,8000019,1227399,184,30
184,#2JVQY2VCU,モーティス帝国　壱,8000053,1223009,185,30
185,#2R09RLV2Q,えびちり,8000057,1221969,186,30
186,#2R989RRGL,<c6>☀️CHI☕️</c>,8000037,1221090,187,30
187,#QC88PY,からあげ倶楽部,8000023,1220220,188,30
188,#2GJRVRU8V,ハピハピ💓,8000025,1218086,189,30
189,#Y8C00VRG,バイロン愛好家,8000043,1217822,190,30
190,#G2LQY2,BrSフィーバーチュー！,8000010,1217121,191,30
191,#QQ0U929Y,あるかななのかな🧐,8000010,1216748,192,30
192,#2GPVJLGJQ,蕾☀つぼみ💚雫,8000014,1215789,193,30
193,#2C9YY22C2,ジィ,8000023,1215036,194,30
194,#29GQ89LJY,Utappe People,8000029,1214870,195,30
195,#292200RR0,世間は許してくれゃせぇんよ,8000059,1214854,196,30
196,#2CGCGQGPQ,フレンドトロ上げの会,8000023,1214523,197,30
197,#8L0LYYUV,ジュリアン,8000011,1214365,198,30
198,#2GP9QLQYJ,crownoflow,8000023,1214133,199,30
199,#2GVYUG2Y,NOT working,8000036,1210511,200,30
